4.70,30.91,-31.14,-169.42,-213.77,4714.42,0.27,0.06,0.81
5.70,31.54,-30.19,-169.42,-208.73,4714.42,0.31,0.09,0.94
6.92,32.34,-29.07,-180.39,-199.64,4620.19,0.37,0.17,1.18
8.47,33.31,-27.71,-188.36,-187.53,4573.08,0.39,0.21,1.39
10.19,34.28,-26.23,-192.35,-170.37,4608.42,0.41,0.21,1.54
12.22,35.29,-24.46,-197.33,-151.20,4525.97,0.46,0.18,1.66
14.30,36.21,-22.62,-198.33,-136.06,4455.30,0.50,0.17,1.72
16.59,37.13,-20.62,-198.33,-119.91,4431.74,0.48,0.18,1.75
18.81,37.97,-18.68,-199.33,-103.76,4467.08,0.46,0.19,1.74
21.20,38.78,-16.63,-203.31,-89.63,4408.19,0.44,0.21,1.72
23.45,39.52,-14.65,-200.32,-80.55,4372.85,0.45,0.24,1.68
25.70,40.18,-12.64,-198.33,-68.43,4396.41,0.45,0.24,1.64
28.11,40.81,-10.63,-201.32,-63.39,4384.63,0.35,0.24,1.61
30.42,41.36,-8.76,-204.31,-63.39,4349.29,0.28,0.25,1.60
33.01,41.86,-6.67,-204.31,-62.38,4372.85,0.29,0.23,1.66
35.66,42.24,-4.44,-208.30,-60.36,4396.41,0.38,0.21,1.76
38.67,42.52,-1.83,-208.30,-54.30,4419.96,0.46,0.17,1.87
41.62,42.68,0.76,-213.28,-43.20,4408.19,0.49,0.16,1.92
44.91,42.71,3.54,-214.28,-31.09,4384.63,0.46,0.14,2.01
48.20,42.60,6.30,-213.28,-18.98,4455.30,0.45,0.13,2.11
51.82,42.36,9.47,-214.28,-5.86,4490.63,0.60,0.15,2.23
55.40,42.02,12.72,-212.29,6.25,4467.08,0.74,0.20,2.32
59.24,41.54,16.30,-212.29,21.39,4372.85,0.85,0.26,2.40
63.02,40.92,19.81,-205.31,35.52,4467.08,0.91,0.28,2.50
67.00,40.06,23.41,-199.33,58.74,4455.30,0.88,0.30,2.57
70.76,39.08,26.76,-194.34,67.82,4361.07,0.87,0.32,2.60
74.68,37.91,30.29,-188.36,83.97,4266.85,0.95,0.39,2.66
78.41,36.69,33.69,-181.38,106.17,4266.85,1.06,0.48,2.70
82.30,35.28,37.26,-174.40,165.72,4243.29,1.17,0.55,2.71
85.87,33.81,40.68,-168.42,202.05,4184.40,1.30,0.59,2.70
89.32,32.30,44.08,-168.42,222.24,3937.06,1.37,0.63,2.49
92.23,31.15,47.09,-160.45,244.44,3736.83,1.40,0.75,2.10
94.84,30.28,49.65,-160.45,262.61,3548.37,1.15,0.78,1.63
97.05,29.61,51.64,-164.44,270.69,3442.37,0.91,0.76,1.36
98.83,29.24,52.66,-164.44,255.55,3359.92,0.26,0.64,0.88
100.01,29.16,52.81,-163.44,231.32,3359.92,-0.23,0.46,0.44
100.75,29.22,52.61,-163.44,211.14,3395.26,-0.35,0.27,0.14
101.18,29.33,52.44,-161.45,197.01,3489.48,-0.18,0.10,-0.03
101.33,29.43,52.31,-160.45,188.93,3501.26,-0.05,-0.05,-0.14
101.30,29.53,52.05,-161.45,182.88,3524.82,-0.08,-0.15,-0.22
101.19,29.66,51.69,-166.43,174.80,3524.82,-0.15,-0.18,-0.28
101.02,29.79,51.09,-169.42,171.78,3630.82,-0.31,-0.20,-0.29
100.89,29.88,50.57,-174.40,171.78,3760.38,-0.28,-0.21,-0.26
100.75,29.89,50.21,-174.40,172.78,3866.39,-0.13,-0.23,-0.20
100.60,29.85,49.99,-173.41,170.77,3913.50,-0.03,-0.26,-0.16
100.45,29.78,49.81,-170.42,174.80,3925.28,0.01,-0.26,-0.14
100.33,29.76,49.59,-168.42,170.77,3937.06,-0.05,-0.22,-0.16
100.26,29.77,49.34,-171.41,169.76,3925.28,-0.09,-0.16,-0.15
100.21,29.78,49.12,-170.42,172.78,3984.17,-0.08,-0.14,-0.13
100.18,29.80,48.92,-173.41,167.74,4007.72,-0.07,-0.13,-0.13
100.17,29.81,48.82,-177.40,169.76,3948.83,0.00,-0.12,-0.12
100.19,29.84,48.80,-177.40,180.86,3948.83,0.05,-0.08,-0.10
100.21,29.96,48.78,-180.39,185.91,3925.28,0.05,-0.04,-0.16
100.17,30.14,48.67,-187.36,196.00,3889.94,0.00,-0.03,-0.23
100.02,30.38,48.44,-189.36,207.10,3913.50,-0.06,-0.06,-0.31
99.72,30.72,48.15,-185.37,210.13,3901.72,-0.04,-0.07,-0.44
